         483736 function calls (463287 primitive calls) in 1.759 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 core.py:2002(_check_iter)
        1    0.000    0.000    0.000    0.000 interfaces.py:18(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 wsgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3018(_parse_decls)
        1    0.000    0.000    0.000    0.000 types.py:404(_NumberParamTypeBase)
        1    0.000    0.000    0.000    0.000 auto.py:8(AutoBackend)
        1    0.000    0.000    0.000    0.000 http_proxy.py:170(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 mock.py:23(MockStream)
        1    0.000    0.000    0.000    0.000 mock.py:84(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 core.py:2979(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:128(MissingParameter)
        1    0.000    0.000    0.000    0.000 parser.py:159(Option)
        1    0.000    0.000    0.000    0.000 decorators.py:171(command)
        1    0.000    0.000    0.001    0.001 terminal_theme.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:495(PacifyFlushWrapper)
        1    0.000    0.000    0.000    0.000 console.py:376(PagerContext)
        1    0.000    0.000    0.000    0.000 wsgi.py:41(WSGITransport)
        1    0.000    0.000    0.000    0.000 mock.py:12(MockTransport)
        1    0.000    0.000    0.000    0.000 core.py:134(ParameterSource)
        1    0.000    0.000    0.000    0.000 types.py:508(IntParamType)
        1    0.000    0.000    0.000    0.000 types.py:542(FloatParamType)
        1    0.000    0.000    0.000    0.000 utils.py:194(KeepOpenFile)
        1    0.000    0.000    0.000    0.000 mock.py:15(MockSSLObject)
        1    0.000    0.000    0.000    0.000 wsgi.py:27(WSGIByteStream)
        1    0.000    0.000    0.000    0.000 types.py:156(CompositeParamType)
        1    0.000    0.000    0.000    0.000 core.py:867(__init__)
        1    0.000    0.000    0.000    0.000 types.py:516(IntRange)
        1    0.000    0.000    0.000    0.000 exceptions.py:278(Exit)
        1    0.000    0.000    0.000    0.000 exceptions.py:231(BadOptionUsage)
        1    0.000    0.000    0.000    0.000 exceptions.py:257(FileError)
        1    0.000    0.000    0.001    0.001 modeline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 console.py:322(Capture)
        1    0.000    0.000    0.000    0.000 decorators.py:323(argument)
        1    0.000    0.000    0.000    0.000 util.py:128(make_analysator)
        1    0.000    0.000    0.000    0.000 console.py:304(ScreenUpdate)
        1    0.000    0.000    0.000    0.000 types.py:164(FuncParamType)
        1    0.000    0.000    0.000    0.000 containers.py:66(Lines)
        1    0.000    0.000    0.000    0.000 parser.py:245(ParsingState)
        1    0.000    0.000    0.000    0.000 plugin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 console.py:292(NewLine)
        1    0.000    0.000    0.000    0.000 console.py:556(RenderHook)
        1    0.000    0.000    0.000    0.000 exceptions.py:24(ClickException)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(UsageError)
        1    0.000    0.000    0.006    0.006 _emoji_replace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:78(_FixupStream)
        1    0.000    0.000    0.000    0.000 exceptions.py:86(BadParameter)
        1    0.000    0.000    0.000    0.000 text.py:45(Span)
        1    0.000    0.000    0.000    0.000 _loop.py:1(<module>)
        1    0.000    0.000    0.003    0.003 getpass.py:1(<module>)
        1    0.000    0.000    0.042    0.042 _log_render.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:248(BadArgumentUsage)
        1    0.000    0.000    0.000    0.000 exceptions.py:274(Abort)
        1    0.000    0.000    0.000    0.000 util.py:30(ClassNotFound)
        1    0.000    0.000    0.000    0.000 util.py:34(OptionError)
        1    0.000    0.000    0.000    0.000 console.py:86(NoChange)
        1    0.000    0.000    0.000    0.000 console.py:288(CaptureError)
        1    0.000    0.000    0.000    0.000 __init__.py:343(_automodule)
        1    0.000    0.000    0.000    0.000 _extension.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:271(Future)
        1    0.000    0.000    0.000    0.000 util.py:327(UnclosingTextIOWrapper)
        1    0.000    0.000    0.001    0.001 platform.py:1143(python_implementation)
        1    0.000    0.000    0.000    0.000 console.py:355(ThemeContext)
        1    0.000    0.000    0.000    0.000 console.py:462(Group)
        1    0.000    0.000    0.000    0.000 platform.py:847(uname_result)
        1    0.000    0.000    0.000    0.000 configparser.py:494(LegacyInterpolation)
        1    0.000    0.000    0.000    0.000 align.py:234(VerticalCenter)
        1    0.000    0.000    0.000    0.000 decorators.py:344(decorator)
        1    0.000    0.000    0.000    0.000 console.py:116(ConsoleDimensions)
        1    0.000    0.000    0.000    0.000 console.py:259(RichCast)
        1    0.000    0.000    0.000    0.000 console.py:269(ConsoleRenderable)
        1    0.000    0.000    0.000    0.000 platform.py:799(_Processor)
        1    0.000    0.000    0.038    0.038 themes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 color.py:36(ColorType)
        1    0.000    0.000    0.000    0.000 theme.py:8(Theme)
        1    0.000    0.000    0.006    0.006 theme.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _log_render.py:14(LogRender)
        1    0.000    0.000    0.001    0.001 containers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 console.py:415(ScreenContext)
        1    0.000    0.000    0.000    0.000 color_triplet.py:4(ColorTriplet)
        1    0.000    0.000    0.000    0.000 console.py:547(ConsoleThreadLocals)
        1    0.000    0.000    0.000    0.000 style.py:16(_Bit)
        1    0.000    0.000    0.007    0.007 _palettes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colorsys.py:1(<module>)
        1    0.000    0.000    0.001    0.001 terminal_theme.py:9(TerminalTheme)
        1    0.000    0.000    0.000    0.000 configparser.py:348(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:420(ExtendedInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:1173(ConfigParser)
        1    0.000    0.000    0.000    0.000 getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 errors.py:1(ConsoleError)
        1    0.000    0.000    0.000    0.000 errors.py:5(StyleError)
        1    0.000    0.000    0.000    0.000 errors.py:9(StyleSyntaxError)
        1    0.000    0.000    0.000    0.000 errors.py:13(MissingStyle)
        1    0.000    0.000    0.000    0.000 errors.py:17(StyleStackError)
        1    0.000    0.000    0.000    0.000 errors.py:21(NotRenderableError)
        1    0.000    0.000    0.000    0.000 errors.py:25(MarkupError)
        1    0.000    0.000    0.000    0.000 errors.py:29(LiveError)
        1    0.000    0.000    0.000    0.000 errors.py:33(NoAltScreen)
        1    0.000    0.000    0.000    0.000 repr.py:23(ReprError)
        1    0.000    0.000    0.000    0.000 color.py:288(ColorParseError)
        1    0.000    0.000    0.000    0.000 color.py:21(ColorSystem)
        1    0.000    0.000    0.000    0.000 theme.py:80(ThemeStack)
        1    0.000    0.000    0.000    0.000 palette.py:11(Palette)
        1    0.000    0.000    0.000    0.000 configparser.py:1205(SectionProxy)
        1    0.000    0.000    0.000    0.000 containers.py:30(Renderables)
        1    0.000    0.000    0.000    0.000 _compat.py:39(__init__)
        1    0.000    0.000    0.000    0.000 _null_file.py:1(<module>)
        1    0.000    0.000    0.000    0.000 style.py:765(StyleStack)
        1    0.000    0.000    0.000    0.000 configparser.py:1275(ConverterMapping)
        1    0.000    0.000    0.000    0.000 constrain.py:10(Constrain)
        1    0.000    0.000    0.011    0.011 constrain.py:1(<module>)
        1    0.000    0.000    0.000    0.000 jupyter.py:18(JupyterRenderable)
        1    0.000    0.000    0.000    0.000 protocol.py:1(<module>)
        1    0.000    0.000    0.000    0.000 highlighter.py:106(JSONHighlighter)
        1    0.000    0.000    0.000    0.000 markup.py:20(Tag)
        1    0.000    0.000    0.000    0.000 configparser.py:182(NoSectionError)
        1    0.000    0.000    0.000    0.000 configparser.py:191(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 configparser.py:265(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:217(DuplicateOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:255(InterpolationError)
        1    0.000    0.000    0.000    0.000 configparser.py:244(NoOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:312(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 configparser.py:285(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 _export_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 theme.py:18(__init__)
        1    0.000    0.000    0.033    0.033 scope.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:319(Integral)
        1    0.000    0.000    0.005    0.005 jupyter.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pretty.py:473(_Line)
        1    0.000    0.000    0.000    0.000 converters.py:54(default_if_none)
        1    0.000    0.000    0.004    0.004 palette.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _wrap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pretty.py:388(Node)
        1    0.000    0.000    0.001    0.001 color_triplet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:169(Error)
        1    0.000    0.000    0.000    0.000 configparser.py:298(ParsingError)
        1    0.000    0.000    0.000    0.000 configparser.py:332(Interpolation)
        1    0.000    0.000    0.000    0.000 _fileno.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pick.py:1(<module>)
        1    0.000    0.000    0.000    0.000 theme.py:76(ThemeStackError)
        1    0.000    0.000    0.000    0.000 configparser.py:277(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 _cell_widths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 control.py:54(Control)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        1    0.000    0.000    0.000    0.000 progress_bar.py:18(ProgressBar)
        1    0.000    0.000    0.000    0.000 _compat.py:45(get_first_param_type)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 jupyter.py:36(JupyterMixin)
        1    0.000    0.000    0.000    0.000 segment.py:35(ControlType)
        1    0.000    0.000    0.000    0.000 segment.py:683(SegmentLines)
        1    0.000    0.000    0.000    0.000 highlighter.py:17(Highlighter)
        1    0.000    0.000    0.000    0.000 highlighter.py:61(RegexHighlighter)
        1    0.000    0.000    0.000    0.000 highlighter.py:80(ReprHighlighter)
        1    0.000    0.000    0.000    0.000 segment.py:658(Segments)
        1    0.000    0.000    0.000    0.000 _make.py:52(_Nothing)
        1    0.000    0.000    0.002    0.002 measure.py:1(<module>)
        1    0.000    0.000    0.000    0.000 emoji.py:27(Emoji)
        1    0.000    0.000    0.000    0.000 progress.py:688(TaskProgressColumn)
        1    0.000    0.000    0.000    0.000 :1(_AttributesAttributes)
        1    0.000    0.000    0.000    0.000 :1(_DeepMappingAttributes)
        1    0.000    0.000    0.000    0.000 :1(_NumberValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_NotValidatorAttributes)
        1    0.000    0.000    0.003    0.003 _version_info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 measure.py:11(Measurement)
        1    0.000    0.000    0.000    0.000 spinner.py:13(Spinner)
        1    0.000    0.000    0.000    0.000 __init__.py:111(TreeBuilder)
        1    0.000    0.000    0.000    0.000 element.py:933(NavigableString)
        1    0.000    0.000    0.000    0.000 emoji.py:23(NoEmoji)
        1    0.000    0.000    0.000    0.000 __init__.py:34(AttrsInstance)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make.Attribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 highlighter.py:143(ISO8601Highlighter)
        1    0.000    0.000    0.000    0.000 highlighter.py:50(NullHighlighter)
        1    0.000    0.000    0.000    0.000 _compat.py:89(set_closure_cell)
        1    0.000    0.000    0.000    0.000 _compat.py:145(make_func_with_cell)
        1    0.000    0.000    0.000    0.000 setters.py:12(pipe)
        1    0.000    0.000    0.000    0.000 exceptions.py:4(FrozenError)
        1    0.000    0.000    0.000    0.000 :1(<module>)
        1    0.000    0.000    0.000    0.000 validators.py:119(instance_of)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._InstanceOfValidator>:1(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:344(_IsCallableValidator)
        1    0.000    0.000    0.000    0.000 validators.py:632(_subclass_of)
        1    0.000    0.000    0.000    0.000 pager.py:5(Pager)
        1    0.000    0.000    0.000    0.000 pager.py:17(SystemPager)
        1    0.000    0.000    0.000    0.000 __init__.py:74(_make_getattr)
        1    0.000    0.000    0.000    0.000 _compat.py:31(_AnnotationExtractor)
        1    0.000    0.000    0.000    0.000 _make.py:78(_CacheHashWrapper)
        1    0.000    0.000    0.000    0.000 _make.py:2788(Factory)
        1    0.000    0.000    0.000    0.000 _make.py:2917(_AndValidator)
        1    0.000    0.000    0.000    0.000 exceptions.py:77(NotCallableError)
        1    0.000    0.000    0.000    0.000 :1(_AndValidatorAttributes)
        1    0.000    0.000    0.000    0.000 filters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 :1(_InstanceOfValidatorAttributes)
        1    0.000    0.000    0.000    0.000 validators.py:91(_InstanceOfValidator)
        1    0.000    0.000    0.000    0.000 validators.py:209(_ProvidesValidator)
        1    0.000    0.000    0.000    0.000 validators.py:265(__call__)
        1    0.000    0.000    0.000    0.000 validators.py:261(_OptionalValidator)
        1    0.000    0.000    0.000    0.000 validators.py:296(_InValidator)
        1    0.000    0.000    0.001    0.001 validators.py:543(_MaxLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:574(_MinLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:605(_SubclassOfValidator)
        1    0.000    0.000    0.000    0.000 :1(_ProvidesValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_OptionalValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_InValidatorAttributes)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._DeepIterable>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._DeepMapping>:1(<module>)
        1    0.000    0.000    0.000    0.000 :1(_MaxLengthValidatorAttributes)
        1    0.000    0.000    0.021    0.021 converters.py:1(<module>)
        1    0.000    0.000    0.002    0.002 setters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _make.py:2105(_assign_with_converter)
        1    0.000    0.000    0.000    0.000 validators.py:469(_NumberValidator)
        1    0.000    0.000    0.000    0.000 :1(_MatchesReValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_DeepIterableAttributes)
        1    0.000    0.000    0.000    0.000 pretty.py:243(Pretty)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._DeepIterable>:1(__init__)
        1    0.000    0.000    0.000    0.000 box.py:16(Box)
        1    0.000    0.000    0.000    0.000 padding.py:19(Padding)
        1    0.000    0.000    0.000    0.000 styled.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filesize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _make.py:2412(Attribute)
        1    0.000    0.000    0.000    0.000 validators.py:381(_DeepIterable)
        1    0.000    0.000    0.000    0.000 validators.py:413(deep_iterable)
        1    0.000    0.000    0.000    0.000 _cmp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 progress.py:273(_ReadContext)
        1    0.000    0.000    0.000    0.000 progress.py:761(TimeRemainingColumn)
        1    0.000    0.000    0.000    0.000 _make.py:615(_ClassBuilder)
        1    0.000    0.000    0.000    0.000 progress.py:554(SpinnerColumn)
        1    0.000    0.000    0.000    0.000 _make.py:2639(_CountingAttr)
        1    0.000    0.000    0.000    0.000 validators.py:430(_DeepMapping)
        1    0.000    0.000    0.000    0.000 validators.py:648(_NotValidator)
        1    0.000    0.000    0.000    0.000 _funcs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version_info.py:10(VersionInfo)
        1    0.000    0.000    0.000    0.000 :1(VersionInfoAttributes)
        1    0.000    0.000    0.009    0.009 decimal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 progress.py:495(ProgressColumn)
        1    0.000    0.000    0.000    0.000 file_proxy.py:11(FileProxy)
        1    0.000    0.000    0.004    0.004 file_proxy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(FrozenInstanceError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(FrozenAttributeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:35(AttrsAttributeNotFoundError)
        1    0.000    0.000    0.000    0.000 exceptions.py:43(NotAnAttrsClassError)
        1    0.000    0.000    0.000    0.000 exceptions.py:51(DefaultAlreadySetError)
        1    0.000    0.000    0.000    0.000 exceptions.py:60(UnannotatedAttributeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:68(PythonTooOldError)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr._make.Attribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr._make.Attribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make._CountingAttr>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr._make._CountingAttr>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make.Factory>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr._make.Factory>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr._make.Factory>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._InValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._InValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._InstanceOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._InstanceOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._InstanceOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._InValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._NotValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._MatchesReValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._MatchesReValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._MatchesReValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._ProvidesValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._ProvidesValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._ProvidesValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._OptionalValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._OptionalValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._OptionalValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 :1(_IsCallableValidatorAttributes)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._IsCallableValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._IsCallableValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._IsCallableValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._DeepIterable>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._DeepIterable>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._DeepMapping>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._DeepMapping>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._NumberValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._NumberValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._SubclassOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._NumberValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._MaxLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._MaxLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._MaxLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._SubclassOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._MinLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._MinLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._MinLengthValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._SubclassOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr.validators._NotValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._NotValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 validators.py:135(_MatchesReValidator)
        1    0.000    0.000    0.000    0.000 region.py:4(Region)
        1    0.000    0.000    0.000    0.000 table.py:129(Row)
        1    0.000    0.000    0.000    0.000 table.py:140(_Cell)
        1    0.000    0.000    0.000    0.000 styled.py:11(Styled)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._SubclassOfValidator>:1(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 :1(_MinLengthValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_SubclassOfValidatorAttributes)
        1    0.000    0.000    0.000    0.000 abc.py:4(RichRenderable)
        1    0.000    0.000    0.001    0.001 region.py:1(<module>)
        1    0.000    0.000    0.000    0.000 progress.py:915(ProgressSample)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._version_info.VersionInfo>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr._version_info.VersionInfo>:1(<module>)
        1    0.000    0.000    0.000    0.000 screen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 progress.py:63(_TrackThread)
        1    0.000    0.000    0.000    0.000 progress.py:604(TextColumn)
        1    0.000    0.000    0.000    0.000 progress.py:634(BarColumn)
        1    0.000    0.000    0.000    0.000 live_render.py:20(LiveRender)
        1    0.000    0.000    0.000    0.000 css.py:13(CSS)
        1    0.000    0.000    0.000    0.000 _next_gen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.001    0.001 numbers.py:1(<module>)
        1    0.002    0.002    0.080    0.080 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ratio.py:12(Edge)
        1    0.000    0.000    0.000    0.000 numbers.py:292(Rational)
        1    0.000    0.000    0.000    0.000 progress.py:537(RenderableColumn)
        1    0.000    0.000    0.000    0.000 progress.py:827(MofNCompleteColumn)
        1    0.000    0.000    0.000    0.000 progress.py:854(DownloadColumn)
        1    0.000    0.000    0.000    0.000 ansi.py:19(_AnsiToken)
        1    0.000    0.000    0.000    0.000 syntax.py:137(PygmentsSyntaxTheme)
        1    0.000    0.000    0.000    0.000 syntax.py:179(ANSISyntaxTheme)
        1    0.000    0.000    0.000    0.000 live_render.py:1(<module>)
        1    0.000    0.000    0.000    0.000 progress.py:809(FileSizeColumn)
        1    0.000    0.000    0.000    0.000 progress.py:903(TransferSpeedColumn)
        1    0.000    0.000    0.000    0.000 progress.py:818(TotalFileSizeColumn)
        1    0.000    0.000    0.000    0.000 progress.py:676(TimeElapsedColumn)
        1    0.000    0.000    0.000    0.000 lexer.py:37(LexerMeta)
        1    0.000    0.000    0.000    0.000 lexer.py:315(_inherit)
        1    0.000    0.000    0.000    0.000 lexer.py:269(DelegatingLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:325(combined)
        1    0.000    0.000    0.000    0.000 lexer.py:308(include)
        1    0.000    0.000    0.000    0.000 lexer.py:391(_This)
        1    0.000    0.000    0.000    0.000 __init__.py:756(ErrorToken)
        1    0.000    0.000    0.000    0.000 live.py:16(_RefreshThread)
        1    0.000    0.000    0.000    0.000 ansi.py:119(AnsiDecoder)
        1    0.000    0.000    0.000    0.000 syntax.py:123(SyntaxTheme)
        1    0.000    0.000    0.000    0.000 lexer.py:338(_PseudoMatch)
        1    0.000    0.000    0.000    0.000 lexer.py:478(RegexLexerMeta)
        1    0.000    0.000    0.000    0.000 lexer.py:646(RegexLexer)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:12(_TokenType)
        1    0.000    0.000    0.000    0.000 __init__.py:47(__init__)
        1    0.000    0.000    0.033    0.033 css_parser.py:314(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:49(Lexer)
        1    0.000    0.000    0.000    0.000 __init__.py:333(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 element.py:115(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 css_parser.py:327(get_name)
        1    0.000    0.000    0.000    0.000 syntax.py:215(_SyntaxHighlightRange)
        1    0.000    0.000    0.000    0.000 __init__.py:868(GobbleFilter)
        1    0.000    0.000    0.000    0.000 style.py:58(StyleMeta)
        1    0.000    0.000    0.000    0.000 style.py:170(Style)
        1    0.000    0.000    0.000    0.000 __init__.py:812(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 __init__.py:42(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:606(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 element.py:1114(Doctype)
        1    0.000    0.000    0.000    0.000 element.py:2419(ResultSet)
        1    0.000    0.000    0.000    0.000 css_parser.py:291(SelectorPattern)
        1    0.000    0.000    0.000    0.000 css_parser.py:311(SpecialPseudoPattern)
        1    0.000    0.000    0.001    0.001 regexopt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
        1    0.000    0.000    0.000    0.000 css_match.py:378(Inputs)
        1    0.000    0.000    0.081    0.081 universaldetector.py:1(<module>)
        1    0.000    0.000    0.000    0.000 enums.py:1(<module>)
        1    0.000    0.000    0.036    0.036 mbcsgroupprober.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lexer.py:450(default)
        1    0.000    0.000    0.000    0.000 lexer.py:462(words)
        1    0.000    0.000    0.000    0.000 lexer.py:743(LexerContext)
        1    0.000    0.000    0.000    0.000 lexer.py:759(ExtendedRegexLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:895(ProfilingRegexLexerMeta)
        1    0.000    0.000    0.000    0.000 lexer.py:917(ProfilingRegexLexer)
        1    0.000    0.000    0.000    0.000 filter.py:41(Filter)
        1    0.000    0.000    0.000    0.000 filter.py:54(FunctionFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:65(CodeTagFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:687(KeywordCaseFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:715(NameHighlightFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:760(RaiseOnErrorTokenFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:789(VisibleWhitespaceFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:907(TokenMergeFilter)
